pes_calls,iter_steps,tot_time,saddle_energy,saddle_fmax,success,method,dimer_rot,dimer_trans,init_energy,barrier,mol_id,spin,termination_status,rmsd_init_saddle
28,21,805.86,-8345.011185,0.00231399,true,GPRD,lbfgs,lbfgs,-8344.721914931137,-0.2892700688626064,175,doublets,GOOD,0.13559499590862428
29,24,380.383,-7286.608067,0.00195404,true,GPRD,lbfgs,lbfgs,-7285.718161408278,-0.8899055917217993,176,doublets,GOOD,0.364095246955986
,,,,,false,GPRD,,,,,177,doublets,Timeout,
38,31,2416.578,-7407.214306,0.00221115,true,GPRD,lbfgs,lbfgs,-7404.841515742751,-2.3727902572491075,178,doublets,GOOD,35.86407363818139
42,36,795.044,-8257.800164,0.00241684,true,GPRD,lbfgs,lbfgs,-8253.354482485867,-4.445681514132957,179,doublets,GOOD,4.132187028572664
35,28,807.923,-9315.17622,0.00195404,true,GPRD,lbfgs,lbfgs,-9314.616076635328,-0.5601433646716032,180,doublets,GOOD,1.723972544040876
72,64,9553.34,-5263.336668,0.00169693,true,GPRD,lbfgs,lbfgs,-5261.467717166783,-1.8689508332172409,181,doublets,GOOD,13.238043292815048
34,28,1525.951,-8374.171079,0.00375381,true,GPRD,lbfgs,lbfgs,-8373.374101239348,-0.7969777606522257,182,doublets,GOOD,20.215407438295706
20,14,182.105,-5261.861774,0.00179977,true,GPRD,lbfgs,lbfgs,-5261.251710837756,-0.6100631622439323,183,doublets,GOOD,0.7836897655220669
41,33,3788.953,-7407.362113,0.00267395,true,GPRD,lbfgs,lbfgs,-7405.064305351146,-2.2978076488543593,184,doublets,GOOD,2.547750520030055
31,25,2070.722,-8461.181133,0.0021083,true,GPRD,lbfgs,lbfgs,-8460.953525070992,-0.22760792900771776,185,doublets,GOOD,0.31034540277506184
28,20,571.523,-5292.94537,0.0025711,true,GPRD,lbfgs,lbfgs,-5290.926518934427,-2.0188510655734717,186,doublets,GOOD,17.20968490761969
15,8,93.857,-6144.011869,0.00267395,true,GPRD,lbfgs,lbfgs,-6141.728428319584,-2.283440680415879,187,doublets,GOOD,0.45891620030030195
81,75,9127.559,-7317.750373,0.00359954,true,GPRD,lbfgs,lbfgs,-7312.5789430983,-5.171429901699412,188,doublets,GOOD,1.3544986271764115
42,37,4184.463,-9429.922004,0.00251968,true,GPRD,lbfgs,lbfgs,-9426.372572633607,-3.549431366393037,189,doublets,GOOD,9.07370775663714
25,19,596.116,-6349.649346,0.00272537,true,GPRD,lbfgs,lbfgs,-6348.193353162746,-1.4559928372545983,190,doublets,GOOD,0.439209199860215
19,13,167.644,-5261.797851,0.00113129,true,GPRD,lbfgs,lbfgs,-5260.055635374244,-1.7422156257562165,191,doublets,GOOD,0.3024544404626124
17,10,178.253,-5261.558993,0.0030339,true,GPRD,lbfgs,lbfgs,-5253.753379341529,-7.805613658470975,192,doublets,GOOD,0.1701313759672001
,,,,,false,GPRD,,,,,193,doublets,Timeout,
37,30,1900.685,-8376.819242,0.00185119,true,GPRD,lbfgs,lbfgs,-8374.85579725802,-1.9634447419794014,194,doublets,GOOD,0.4878188308700585
39,32,1916.337,-7405.927571,0.00123413,true,GPRD,lbfgs,lbfgs,-7403.978136493878,-1.9494345061220884,195,doublets,GOOD,1.7059333108475159
31,24,604.369,-7317.570671,0.00323959,true,GPRD,lbfgs,lbfgs,-7317.171062777405,-0.3996082225958162,196,doublets,GOOD,0.3910892416606059
54,47,8426.558,-9431.769138,0.0039595,true,GPRD,lbfgs,lbfgs,-9430.51785275048,-1.2512852495201514,197,doublets,GOOD,0.43234972945066186
17,11,112.786,-5174.705229,0.00133697,true,GPRD,lbfgs,lbfgs,-5174.5903051253845,-0.11492387461566977,198,doublets,GOOD,0.3400977993491982
,,,,,false,GPRD,,,,,199,doublets,Error,
,,,,,false,GPRD,,,,,200,doublets,Timeout,
55,48,8058.878,-9431.776306,0.00375381,true,GPRD,lbfgs,lbfgs,-9429.340596947915,-2.4357090520843485,201,doublets,GOOD,4.788846525938507
28,21,1718.475,-9430.826937,0.00267395,true,GPRD,lbfgs,lbfgs,-9428.901032615402,-1.925904384597743,202,doublets,GOOD,0.2722142283746311
31,24,583.427,-9312.815695,0.00154266,true,GPRD,lbfgs,lbfgs,-9311.420790384213,-1.3949046157867997,203,doublets,GOOD,0.3810502597335916
40,32,3466.323,-9432.557615,0.00179977,true,GPRD,lbfgs,lbfgs,-9430.491593652841,-2.066021347158312,204,doublets,GOOD,20.859482363786345
46,38,5106.96,-9432.651068,0.00164551,true,GPRD,lbfgs,lbfgs,-9430.79883418471,-1.8522338152888551,205,doublets,GOOD,2.821633613872485
35,28,1599.365,-8376.303256,0.00215973,true,GPRD,lbfgs,lbfgs,-8374.297606907952,-2.0056490920469514,206,doublets,GOOD,2.3855564551856956
49,41,875.274,-5206.11493,0.00179977,true,GPRD,lbfgs,lbfgs,-5198.934661945831,-7.180268054168664,207,doublets,GOOD,5.236430106265615
24,16,260.72,-5262.861243,0.00329101,true,GPRD,lbfgs,lbfgs,-5261.167663103213,-1.6935798967870141,208,doublets,GOOD,0.5480446844278554
29,23,2062.518,-8463.192343,0.00215973,true,GPRD,lbfgs,lbfgs,-8460.992937589985,-2.19940541001597,209,doublets,GOOD,0.3669308649872284
45,40,3428.263,-8375.383654,0.00277679,true,GPRD,lbfgs,lbfgs,-8374.217819819905,-1.1658341800939525,210,doublets,GOOD,0.9484277439687288
25,18,778.303,-10367.787163,0.00236542,true,GPRD,lbfgs,lbfgs,-10365.067042983994,-2.7201200160070584,211,doublets,GOOD,0.29732918382010864
30,24,398.269,-8258.588295,0.00107986,true,GPRD,lbfgs,lbfgs,-8257.934171733355,-0.6541232666440919,212,doublets,GOOD,0.18074701098661985
21,13,147.73,-6145.082549,0.00647918,true,GPRD,lbfgs,lbfgs,-6143.5256418658755,-1.5569071341242307,213,doublets,GOOD,0.49719148732969765
27,21,348.218,-6263.13876,0.00313675,true,GPRD,lbfgs,lbfgs,-6256.460288043183,-6.678471956816793,214,doublets,GOOD,0.7734160274364488
53,46,4393.196,-8374.154653,0.00329101,true,GPRD,lbfgs,lbfgs,-8373.610856658224,-0.5437963417753053,215,doublets,GOOD,1.5736294097566914
27,21,336.043,-5259.18987,0.00545074,true,GPRD,lbfgs,lbfgs,-5257.705156839875,-1.484713160125466,216,doublets,GOOD,1.555570690577825
24,17,413.503,-7319.668898,0.00334243,true,GPRD,lbfgs,lbfgs,-7318.69272325844,-0.9761747415595892,217,doublets,GOOD,0.2879241689141364
31,26,1059.063,-9401.024065,0.00174835,true,GPRD,lbfgs,lbfgs,-9400.61649785495,-0.4075671450500522,218,doublets,GOOD,0.20709995012658872
25,18,1332.872,-8461.343319,0.00159408,true,GPRD,lbfgs,lbfgs,-8461.169779746939,-0.17353925306088058,219,doublets,GOOD,0.2530719568951428
16,9,96.755,-4150.52418,0.00113129,true,GPRD,lbfgs,lbfgs,-4149.664282499808,-0.8598975001923463,220,doublets,GOOD,0.21479835113098897
32,25,1021.105,-6350.94075,0.0013884,true,GPRD,lbfgs,lbfgs,-6348.0642395938285,-2.876510406171292,221,doublets,GOOD,1.0422833035827055
31,23,1083.996,-9343.707312,0.00149124,true,GPRD,lbfgs,lbfgs,-9342.01554274617,-1.6917692538299889,222,doublets,GOOD,0.15925674324757874
99,93,40969.278,-6351.314396,0.00385666,true,GPRD,lbfgs,lbfgs,-6349.220362013091,-2.094033986908471,223,doublets,GOOD,21.77866210438602
26,20,554.014,-6348.788607,0.00318817,true,GPRD,lbfgs,lbfgs,-6348.622685894899,-0.1659211051010061,224,doublets,GOOD,0.23170771757779823
47,41,4883.339,-8461.288246,0.00123413,true,GPRD,lbfgs,lbfgs,-8460.453625271657,-0.8346207283429976,225,doublets,GOOD,0.4717958356302258
28,20,294.501,-5261.473588,0.00262253,true,GPRD,lbfgs,lbfgs,-5260.781029704171,-0.692558295829258,226,doublets,GOOD,0.21672216212421738
24,18,697.957,-8376.102321,0.00159408,true,GPRD,lbfgs,lbfgs,-8368.761281785779,-7.341039214221382,227,doublets,GOOD,33.74043397559282
54,46,3762.497,-6349.768035,0.00334243,true,GPRD,lbfgs,lbfgs,-6346.455164083734,-3.312870916265638,228,doublets,GOOD,8.640063099399523
29,22,613.224,-9312.369392,0.000925597,true,GPRD,lbfgs,lbfgs,-9312.207344372675,-0.16204762732559175,229,doublets,GOOD,0.48874721876305166
31,26,720.141,-9309.594351,0.00195404,true,GPRD,lbfgs,lbfgs,-9307.535243652832,-2.05910734716781,230,doublets,GOOD,0.6043610719791724
38,32,2234.155,-7407.365306,0.00128555,true,GPRD,lbfgs,lbfgs,-7405.8890983537,-1.4762076462993718,231,doublets,GOOD,0.7064698728059482
27,20,1300.475,-9430.468289,0.00375381,true,GPRD,lbfgs,lbfgs,-9429.880929600919,-0.5873593990818335,232,doublets,GOOD,32.78050475774294
28,22,366.387,-6262.180877,0.00159408,true,GPRD,lbfgs,lbfgs,-6260.037647133044,-2.1432298669560623,233,doublets,GOOD,1.1287438948085498
24,18,251.42,-6263.589101,0.00416519,true,GPRD,lbfgs,lbfgs,-6262.569480249352,-1.0196207506478459,234,doublets,GOOD,0.3418486439808803
23,15,331.221,-7302.154259,0.00241684,true,GPRD,lbfgs,lbfgs,-7301.29104210642,-0.8632168935801019,000,singlets,GOOD,0.21990198885057083
30,23,223.423,-5189.227503,0.00370239,true,GPRD,lbfgs,lbfgs,-5184.282449869433,-4.94505313056743,001,singlets,GOOD,0.47456334661207494
25,19,518.014,-11351.942963,0.00164551,true,GPRD,lbfgs,lbfgs,-11350.577896706822,-1.3650662931777333,002,singlets,GOOD,0.3781774714015617
33,25,466.071,-5275.412756,0.00185119,true,GPRD,lbfgs,lbfgs,-5274.1306161305965,-1.2821398694031814,003,singlets,GOOD,0.9031789571223368
24,16,378.812,-7299.817662,0.00174835,true,GPRD,lbfgs,lbfgs,-7294.8702320511375,-4.9474299488629185,004,singlets,GOOD,0.47806692552344526
70,62,3513.852,-5274.937694,0.00185119,true,GPRD,lbfgs,lbfgs,-5273.426856488888,-1.510837511112186,005,singlets,GOOD,28.1155434020817
23,15,322.741,-6299.948322,0.00200546,true,GPRD,lbfgs,lbfgs,-6296.709223260205,-3.2390987397948265,006,singlets,GOOD,0.3074368625878146
35,30,3038.765,-9443.818145,0.00179977,true,GPRD,lbfgs,lbfgs,-9441.50113528912,-2.3170097108795744,007,singlets,GOOD,2.1609576411856
29,21,662.59,-7333.465638,0.00200546,true,GPRD,lbfgs,lbfgs,-7331.663754421446,-1.8018835785533156,008,singlets,GOOD,0.4164185622297888
24,17,369.269,-7303.481905,0.00298248,true,GPRD,lbfgs,lbfgs,-7303.113748595979,-0.3681564040207377,009,singlets,GOOD,0.49141726408179
29,23,205.597,-4187.436318,0.00282821,true,GPRD,lbfgs,lbfgs,-4181.458769047424,-5.977548952576399,010,singlets,GOOD,1.0410061903262615
23,15,265.811,-7269.31755,0.00215973,true,GPRD,lbfgs,lbfgs,-7265.661584371102,-3.65596562889732,011,singlets,GOOD,0.5680488197156408
33,27,301.029,-6213.901542,0.00174835,true,GPRD,lbfgs,lbfgs,-6211.748501596597,-2.1530404034028834,012,singlets,GOOD,2.2774682033347884
22,14,199.682,-6246.47322,0.00231399,true,GPRD,lbfgs,lbfgs,-6242.319993466375,-4.153226533624547,013,singlets,GOOD,0.558181261814067
27,20,394.731,-6275.288714,0.00149124,true,GPRD,lbfgs,lbfgs,-6272.14544783528,-3.143266164720444,014,singlets,GOOD,0.9667553431107415
23,17,196.898,-6247.191938,0.00251968,true,GPRD,lbfgs,lbfgs,-6246.786727517536,-0.4052104824640992,015,singlets,GOOD,0.3934556417581251
42,35,1348.519,-9327.661994,0.00128555,true,GPRD,lbfgs,lbfgs,-9325.684265662898,-1.977728337102235,016,singlets,GOOD,1.6513957865763313
36,31,784.801,-7302.115266,0.00246826,true,GPRD,lbfgs,lbfgs,-7301.589041020808,-0.5262249791921931,017,singlets,GOOD,0.17304632691150276
33,26,1410.609,-10384.880044,0.00272537,true,GPRD,lbfgs,lbfgs,-10383.619068867072,-1.2609751329273422,018,singlets,GOOD,1.059487495650506
51,43,4338.512,-8389.807129,0.00236542,true,GPRD,lbfgs,lbfgs,-8388.063807665198,-1.7433213348031131,019,singlets,GOOD,36.028444049964996
29,21,1268.048,-8387.546616,0.00262253,true,GPRD,lbfgs,lbfgs,-8385.286621629986,-2.2599943700133736,020,singlets,GOOD,0.6999096128456314
32,26,2185.67,-9443.568486,0.00251968,true,GPRD,lbfgs,lbfgs,-9440.932531804463,-2.635954195537124,021,singlets,GOOD,28.10011714534931
28,21,342.251,-5275.140263,0.00246826,true,GPRD,lbfgs,lbfgs,-5272.2130140880545,-2.927248911945753,022,singlets,GOOD,0.5358646435956883
37,31,662.607,-10294.515396,0.00483367,true,GPRD,lbfgs,lbfgs,-10292.400255698356,-2.115140301644715,023,singlets,GOOD,0.586894705412444
21,14,266.974,-7300.6023,0.00365097,true,GPRD,lbfgs,lbfgs,-7296.530783005066,-4.071516994933518,024,singlets,GOOD,0.2917296917033676
47,39,5141.323,-9414.358672,0.00143982,true,GPRD,lbfgs,lbfgs,-9411.51766128973,-2.841010710269984,025,singlets,GOOD,0.49813086857781896
33,26,1603.679,-8387.705603,0.00272537,true,GPRD,lbfgs,lbfgs,-8384.61343692638,-3.0921660736203194,026,singlets,GOOD,35.44472537109109
63,58,11379.028,-9446.034978,0.0034967,true,GPRD,lbfgs,lbfgs,-9441.284934044501,-4.750043955498768,027,singlets,GOOD,9.739923379543363
27,20,887.897,-7387.513491,0.00313675,true,GPRD,lbfgs,lbfgs,-7386.169824675558,-1.3436663244419833,028,singlets,GOOD,0.3431233670009071
32,26,809.551,-9329.133348,0.00169693,true,GPRD,lbfgs,lbfgs,-9325.741401013609,-3.391946986390394,029,singlets,GOOD,0.4739152985140867
50,42,7776.917,-9446.304737,0.00205688,true,GPRD,lbfgs,lbfgs,-9444.175832815883,-2.1289041841173457,030,singlets,GOOD,3.1312806985345576
32,25,1238.339,-10385.506183,0.00339386,true,GPRD,lbfgs,lbfgs,-10383.879691466918,-1.6264915330812073,031,singlets,GOOD,19.787760541644428
26,18,402.769,-10295.091828,0.00344528,true,GPRD,lbfgs,lbfgs,-10294.67403033597,-0.41779766403124086,032,singlets,GOOD,0.49670108384611783
38,32,1654.576,-8354.736713,0.0034967,true,GPRD,lbfgs,lbfgs,-8354.103287854323,-0.6334251456773927,033,singlets,GOOD,4.2238849685758755
19,11,109.063,-5159.048535,0.00195404,true,GPRD,lbfgs,lbfgs,-5154.222708174663,-4.825826825336662,034,singlets,GOOD,0.8270541474522413
20,13,127.894,-7217.537558,0.00406234,true,GPRD,lbfgs,lbfgs,-7216.5993700337995,-0.9381879662005304,035,singlets,GOOD,0.4979737370982537
38,31,3104.871,-9443.734626,0.00190262,true,GPRD,lbfgs,lbfgs,-9441.385471733583,-2.349154266416008,036,singlets,GOOD,10.681504737467032
39,31,445.965,-4219.213491,0.00437088,true,GPRD,lbfgs,lbfgs,-4218.000823592433,-1.2126674075670962,037,singlets,GOOD,3.383242014688253
50,43,2918.692,-9325.654503,0.00421661,true,GPRD,lbfgs,lbfgs,-9322.609260421128,-3.0452425788716937,038,singlets,GOOD,1.1514949619097758
35,29,591.614,-5274.3691,0.0030339,true,GPRD,lbfgs,lbfgs,-5272.57437694284,-1.7947230571598993,039,singlets,GOOD,0.9458082030658012
29,21,1072.811,-10386.799291,0.00215973,true,GPRD,lbfgs,lbfgs,-10378.405843186121,-8.393447813878083,040,singlets,GOOD,1.1022771184929003
53,47,6636.462,-9447.522058,0.00339386,true,GPRD,lbfgs,lbfgs,-9446.6099287398,-0.9121292602012545,041,singlets,GOOD,24.611027570046804
30,22,377.899,-7268.578425,0.00467941,true,GPRD,lbfgs,lbfgs,-7265.3394546975005,-3.238970302499183,042,singlets,GOOD,0.47049367297980804
44,37,1931.859,-7334.981202,0.00154266,true,GPRD,lbfgs,lbfgs,-7334.136663151666,-0.8445388483341958,043,singlets,GOOD,11.250807655609101
35,27,1364.944,-10386.439259,0.00195404,true,GPRD,lbfgs,lbfgs,-10384.883335806599,-1.5559231934021227,044,singlets,GOOD,0.838944471332551
26,20,232.458,-5189.497389,0.00323959,true,GPRD,lbfgs,lbfgs,-5187.196022177303,-2.301366822696764,045,singlets,GOOD,0.8002543890090829
24,16,506.129,-6331.012384,0.00375381,true,GPRD,lbfgs,lbfgs,-6329.3487363289805,-1.6636476710191346,046,singlets,GOOD,0.4825939228210326
43,37,1633.713,-9327.918942,0.0013884,true,GPRD,lbfgs,lbfgs,-9326.08114197331,-1.837800026689365,047,singlets,GOOD,1.704976351344235
,,,,,false,GPRD,,,,,048,singlets,Timeout,
29,22,1789.119,-8445.616772,0.00205688,true,GPRD,lbfgs,lbfgs,-8443.05190527813,-2.564866721870203,049,singlets,GOOD,0.5513483687441512
24,17,307.804,-5275.140266,0.00308532,true,GPRD,lbfgs,lbfgs,-5271.984416551822,-3.155849448178742,050,singlets,GOOD,1.0592607616415395
42,35,4557.538,-9444.105638,0.00169693,true,GPRD,lbfgs,lbfgs,-9440.94982828843,-3.1558097115703276,051,singlets,GOOD,37.38861972204194
30,23,884.204,-9328.589873,0.00251968,true,GPRD,lbfgs,lbfgs,-9327.329639910142,-1.260233089858957,052,singlets,GOOD,0.9487305621965672
24,16,223.105,-5244.562428,0.00226257,true,GPRD,lbfgs,lbfgs,-5243.517403973129,-1.0450240268710331,053,singlets,GOOD,0.6350338626670747
42,35,4494.199,-9445.387899,0.00164551,true,GPRD,lbfgs,lbfgs,-9445.498738683144,0.1108396831441496,054,singlets,GOOD,1.3453321928050628
35,27,3201.76,-9444.140118,0.00179977,true,GPRD,lbfgs,lbfgs,-9441.550888255837,-2.589229744162367,055,singlets,GOOD,1.974912659122912
29,21,374.064,-8273.802246,0.00329101,true,GPRD,lbfgs,lbfgs,-8272.224364219866,-1.5778817801328842,056,singlets,GOOD,0.6589618171554402
39,31,2132.951,-8389.765181,0.00334243,true,GPRD,lbfgs,lbfgs,-8387.594035951672,-2.171145048328981,057,singlets,GOOD,1.0966725385246272
33,25,559.089,-10294.382092,0.00287964,true,GPRD,lbfgs,lbfgs,-10292.243915310504,-2.1381766894955945,058,singlets,GOOD,0.7726579885085864
28,21,177.417,-5189.497379,0.00226257,true,GPRD,lbfgs,lbfgs,-5187.194387143377,-2.302991856623521,059,singlets,GOOD,0.7502883723347497
23,15,195.96,-6214.675478,0.00190262,true,GPRD,lbfgs,lbfgs,-6208.884208725028,-5.791269274972365,060,singlets,GOOD,40.854556597265315
23,15,370.361,-7299.813808,0.00118271,true,GPRD,lbfgs,lbfgs,-7297.483641689002,-2.330166310997811,061,singlets,GOOD,0.2340417923823101
23,15,137.625,-4187.261399,0.00246826,true,GPRD,lbfgs,lbfgs,-4185.251464509959,-2.009934490040905,062,singlets,GOOD,0.5355110526661351
49,41,1417.656,-7269.669923,0.00159408,true,GPRD,lbfgs,lbfgs,-7263.621486930284,-6.048436069716445,063,singlets,GOOD,31.77824443626547
28,20,298.601,-6245.023559,0.00190262,true,GPRD,lbfgs,lbfgs,-6243.210422533613,-1.8131364663868226,064,singlets,GOOD,0.4169885975498763
,,,,,false,GPRD,,,,,065,singlets,Error,
44,36,708.38,-4217.099076,0.00323959,true,GPRD,lbfgs,lbfgs,-4215.362075099203,-1.737000900797284,066,singlets,GOOD,3.356892732525291
40,33,3998.658,-9445.217932,0.00195404,true,GPRD,lbfgs,lbfgs,-9445.356382429678,0.13845042967841437,067,singlets,GOOD,1.2991710726949501
29,21,1692.848,-8443.973844,0.00102844,true,GPRD,lbfgs,lbfgs,-8441.253460311884,-2.7203836881162715,068,singlets,GOOD,0.3678147040165411
34,26,831.425,-9328.23317,0.00437088,true,GPRD,lbfgs,lbfgs,-9327.279410284325,-0.9537597156740958,069,singlets,GOOD,3.8714323279561045
42,35,4877.376,-9445.231971,0.00329101,true,GPRD,lbfgs,lbfgs,-9444.048083090558,-1.1838879094411823,070,singlets,GOOD,3.335303257682984
22,14,128.235,-4189.583471,0.00241684,true,GPRD,lbfgs,lbfgs,-4186.011432966712,-3.572038033287754,071,singlets,GOOD,0.5413766946018966
39,31,1220.61,-7334.834416,0.00159408,true,GPRD,lbfgs,lbfgs,-7333.880563804191,-0.9538521958083948,072,singlets,GOOD,0.38132420910211107
36,30,2987.387,-9443.973041,0.00221115,true,GPRD,lbfgs,lbfgs,-9441.074638388076,-2.898402611923302,073,singlets,GOOD,22.78191099439006
,,,,,false,GPRD,,,,,074,singlets,Error,
25,17,273.793,-8272.949378,0.00164551,true,GPRD,lbfgs,lbfgs,-8271.48169961176,-1.4676783882387099,075,singlets,GOOD,0.22310873639601647
43,36,2902.148,-7386.548348,0.00200546,true,GPRD,lbfgs,lbfgs,-7383.34066095653,-3.207687043470287,076,singlets,GOOD,13.83792278592655
25,17,287.011,-7268.753002,0.00262253,true,GPRD,lbfgs,lbfgs,-7266.364882501636,-2.3881194983641763,077,singlets,GOOD,0.6023018737457266
36,29,1475.207,-9328.204651,0.00298248,true,GPRD,lbfgs,lbfgs,-9321.992100994708,-6.212550005291632,078,singlets,GOOD,24.39750680729906
23,16,170.241,-6213.358934,0.00195404,true,GPRD,lbfgs,lbfgs,-6210.9516252539115,-2.407308746088347,079,singlets,GOOD,0.20672101506571386
26,18,338.047,-8272.20801,0.00118271,true,GPRD,lbfgs,lbfgs,-8270.945137363806,-1.2628726361945155,080,singlets,GOOD,0.3811998288492082
45,37,3143.965,-8389.315541,0.00169693,true,GPRD,lbfgs,lbfgs,-8387.191310324632,-2.1242306753683806,081,singlets,GOOD,9.06405226367716
,,,,,false,GPRD,,,,,082,singlets,Error,
21,14,373.188,-6330.846465,0.00226257,true,GPRD,lbfgs,lbfgs,-6328.5858273028325,-2.2606376971671125,083,singlets,GOOD,0.22644971859534255
29,21,462.119,-6302.244304,0.0013884,true,GPRD,lbfgs,lbfgs,-6300.863650793803,-1.3806532061971666,084,singlets,GOOD,0.6643946107544856
24,17,195.589,-6213.645555,0.00123413,true,GPRD,lbfgs,lbfgs,-6208.248189751238,-5.397365248762071,085,singlets,GOOD,32.35950017303534
44,37,4756.225,-9445.417518,0.00164551,true,GPRD,lbfgs,lbfgs,-9445.507612739808,0.09009473980768234,086,singlets,GOOD,1.3851987403469344
25,17,163.275,-4186.243147,0.00267395,true,GPRD,lbfgs,lbfgs,-4182.5690840963825,-3.674062903617596,087,singlets,GOOD,4.640873268175143
24,16,410.841,-6333.083347,0.00143982,true,GPRD,lbfgs,lbfgs,-6332.307293722661,-0.7760532773390878,088,singlets,GOOD,0.26128735559256766
18,12,89.997,-5156.712315,0.00195404,true,GPRD,lbfgs,lbfgs,-5151.210157160384,-5.502157839615393,089,singlets,GOOD,4.49490771920661
39,31,450.764,-4219.213491,0.00118271,true,GPRD,lbfgs,lbfgs,-4217.996809641507,-1.216681358493588,090,singlets,GOOD,1.0426556039463422
37,30,1468.45,-7331.352652,0.00190262,true,GPRD,lbfgs,lbfgs,-7328.834477763901,-2.5181742360982753,091,singlets,GOOD,1.314258733179004
24,16,187.99,-6213.793237,0.0039595,true,GPRD,lbfgs,lbfgs,-6212.7368193609245,-1.0564176390753346,092,singlets,GOOD,0.713284310538386
25,18,848.874,-10384.267404,0.00287964,true,GPRD,lbfgs,lbfgs,-10382.116981965128,-2.150422034872463,093,singlets,GOOD,0.3082722504376652
36,30,849.893,-9328.219842,0.00359954,true,GPRD,lbfgs,lbfgs,-9326.985227695071,-1.2346143049289822,094,singlets,GOOD,5.964799055465262
35,29,1686.44,-10384.567295,0.00190262,true,GPRD,lbfgs,lbfgs,-10382.275430321828,-2.2918646781727148,095,singlets,GOOD,0.5040182647150547
25,18,201.859,-7216.165513,0.00246826,true,GPRD,lbfgs,lbfgs,-7212.363274255107,-3.8022387448927475,096,singlets,GOOD,1.6940408453262215
42,36,4246.294,-9446.860793,0.00298248,true,GPRD,lbfgs,lbfgs,-9440.991186090008,-5.869606909991489,097,singlets,GOOD,23.505940726155938
35,29,3292.534,-9443.655111,0.00267395,true,GPRD,lbfgs,lbfgs,-9441.220703636616,-2.434407363383798,098,singlets,GOOD,35.49040132817519
31,23,1415.39,-7386.211474,0.00272537,true,GPRD,lbfgs,lbfgs,-7383.479314008066,-2.732159991934168,099,singlets,GOOD,15.162598534597278
27,23,234.714,-7216.608311,0.00174835,true,GPRD,lbfgs,lbfgs,-7213.391594934779,-3.2167160652206803,100,singlets,GOOD,0.5028347643767246
28,20,175.611,-8181.861323,0.00200546,true,GPRD,lbfgs,lbfgs,-8179.992107116057,-1.8692158839430704,101,singlets,GOOD,6.095188035231783
26,19,340.269,-5275.140268,0.00185119,true,GPRD,lbfgs,lbfgs,-5272.131397223987,-3.008870776013282,102,singlets,GOOD,0.545644753054299
30,23,448.213,-10296.019669,0.00205688,true,GPRD,lbfgs,lbfgs,-10295.364479219408,-0.6551897805911722,103,singlets,GOOD,0.6509403495717562
30,23,1389.359,-8387.511101,0.0034967,true,GPRD,lbfgs,lbfgs,-8384.761716699855,-2.7493843001448113,104,singlets,GOOD,4.4457734187762785
35,29,2315.306,-9445.113708,0.0030339,true,GPRD,lbfgs,lbfgs,-9444.052018568964,-1.061689431036939,105,singlets,GOOD,0.49657883499451294
31,23,453.395,-8269.31275,0.00246826,true,GPRD,lbfgs,lbfgs,-8266.930337176467,-2.382412823531922,106,singlets,GOOD,22.219269527210034
43,35,1705.198,-9328.334136,0.0030339,true,GPRD,lbfgs,lbfgs,-9324.829148327568,-3.5049876724315254,107,singlets,GOOD,2.480513487802074
27,22,377.584,-7270.305317,0.00179977,true,GPRD,lbfgs,lbfgs,-7263.2663994614495,-7.038917538550777,108,singlets,GOOD,2.6578740374876317
23,15,313.836,-6300.507443,0.00251968,true,GPRD,lbfgs,lbfgs,-6292.10217565144,-8.405267348560301,109,singlets,GOOD,1.7658174218033593
55,47,5547.09,-10382.447334,0.0030339,true,GPRD,lbfgs,lbfgs,-10379.927687542113,-2.519646457887575,110,singlets,GOOD,6.266333282101874
24,16,491.437,-6331.0124,0.00159408,true,GPRD,lbfgs,lbfgs,-6329.339807355359,-1.6725926446406447,111,singlets,GOOD,0.2792714473520329
22,15,437.624,-6332.54433,0.00179977,true,GPRD,lbfgs,lbfgs,-6332.519429619324,-0.024900380675717315,112,singlets,GOOD,30.846367133506227
29,21,1279.748,-9416.044195,0.00107986,true,GPRD,lbfgs,lbfgs,-9415.670522089273,-0.3736729107276915,113,singlets,GOOD,0.5189712354199868
30,22,2042.799,-9443.698757,0.0025711,true,GPRD,lbfgs,lbfgs,-9441.535513137633,-2.1632438623673806,114,singlets,GOOD,0.43035785981877966
112,104,38219.527,-7302.452792,0.00339386,true,GPRD,lbfgs,lbfgs,-7298.372818485859,-4.079973514140875,115,singlets,GOOD,34.570492950421425
53,46,6564.467,-10381.852744,0.00226257,true,GPRD,lbfgs,lbfgs,-10378.031877228997,-3.820866771002329,116,singlets,GOOD,30.71274369480201
24,18,132.809,-3162.585423,0.0025711,true,GPRD,lbfgs,lbfgs,-3160.5127648855264,-2.0726581144735974,117,singlets,GOOD,0.3353226992889566
40,32,1378.475,-9326.406974,0.0044223,true,GPRD,lbfgs,lbfgs,-9323.114596335923,-3.2923776640764117,118,singlets,GOOD,37.753833004549364
117,110,6357.503,-5189.341938,0.00282821,true,GPRD,lbfgs,lbfgs,-5184.079478727038,-5.262459272961678,119,singlets,GOOD,6.029188057504867
86,81,9281.237,-5243.566351,0.00246826,true,GPRD,lbfgs,lbfgs,-5219.584253938421,-23.982097061579225,120,singlets,GOOD,29.507033086754316
34,26,411.243,-4219.213478,0.00159408,true,GPRD,lbfgs,lbfgs,-4218.003870517449,-1.209607482550382,121,singlets,GOOD,2.2767031528870425
